contents,sentiment,sentiment_label
"['aplikasi', 'update', 'bener', 'ngaco', 'bikin', 'ribet', 'kalo', 'gak', 'ngerti', 'upgrade', 'mending', 'pakai', 'gak', 'butuh', 'tampil', 'fresh']",0.3,positive
"['keluh', 'sma', 'dgn', 'buka', 'menu', 'discrool', 'bawah', 'jdi', 'stak', 'behenti', 'situ', 'aja', 'diapa2in', 'kecuali', 'back', 'aplikasi', 'pdhl', 'tahun2', 'normal', 'lho', 'skrang', 'jdi', 'parah', 'sudh', 'dikomplein', 'bnyk', 'org', 'ubah', 'sbnernya', 'ngurus', 'aplikasi', 'kerja']",0.075,positive
"['aplikasi', 'gmn', 'sdh', 'top', 'kai', 'pay', 'dipake', 'dgn', 'nipu', 'duit', 'ketemu', 'sdh', 'sukses', 'top', 'bank', 'super', 'lot', 'malu', 'aplikasi', 'perintah', 'layan', 'buruk', 'nyesel', 'top', 'aplikasi']",0.4583333333333333,positive
"['kecewa', 'udah', 'top', 'gak', 'masuk']",0.5,positive
"['pulang', 'kampung', 'ken', 'refreshing', 'sistem', 'bayar', 'link', 'aja', 'update', 'eror', 'bikin', 'stressreport', 'bintang']",0.5,positive
"['user', 'friendly', 'kalo', 'salah', 'input', 'pakai', 'alert', 'cegah', 'salah', 'tau2', 'salah', 'dibenerin', 'pakai', 'solusi', 'selese', 'bangku', 'kai']",0.375,positive
"['updet', 'super', 'lot', 'mesan', 'tiket', 'durasi', 'super', 'singkat', 'pesan', 'gagal']",0.3333333333333333,positive
"['install', 'app', 'kai', 'klik', 'stasiun', 'aja', 'gak', 'niat', 'gak', 'sih', 'bikin', 'app', 'promo', 'online', 'travel', 'fair', 'baik', 'donk']",0.7,positive
"['kali', 'login', 'pesan', 'tiket', 'gagal', 'mulu', 'karna', 'metode', 'bayar', 'nya', 'ribet', 'ngak', 'dana', 'bri', 'ribet', 'pake', 'mbangking', 'ttp', 'ngk', 'masuk', 'masuk', 'top', 'upnya', 'ngk', 'pulang', 'rumah', 'karna']",0.5,positive
"['update', 'giliram', 'update', 'mlh', 'susah', 'sen', 'tiket', 'nya', 'gara2', 'abis', 'tiket', 'tgl', 'feb', 'besok', 'gara2', 'nungguin', 'info', 'loading', 'mulu', 'pdhl', 'sinyal', 'full', 'kuota', 'full']",0.35,positive
"['aplikasi', 'sih', 'edit', 'nomor', 'gak', 'nomor', 'udah', 'mati', 'trus', 'gak', 'ganti', 'gak', 'bayar', 'trus', 'gimna', 'solusi', 'lol']",0.8,positive
"['akun', 'tiba2', 'kode', 'boking', 'dlm', 'aplikasi', 'ilang', 'pesan', 'tiket', 'masuk', 'data', 'aplikasi', 'skrng', 'aku', 'top', 'skrng']",0.5,positive
"['kecewa', 'pas', 'isi', 'top', 'masuk', 'saldo', 'pdhl', 'pake', 'beli', 'tiket']",0.5,positive
"['ribet', 'apl', 'hrus', 'berangkat', 'jdi', 'klo', 'beli', 'tiket', 'utk', 'org', 'aja', 'enggk', 'bsa', 'blm', 'byar', 'apl', 'link', 'aja', 'iya', 'klo', 'kartu', 'kredit', 'klo', 'enggk', 'mnding', 'balikin', 'kyk', 'dlu', 'aja', 'layan', 'tiket', 'loket', 'stasiun', 'apl', 'gpp', 'harap', 'respon', 'nyata', 'thanks']",0.2,positive
"['suka', 'log', 'out', 'sendirisetelah', 'log', 'ulang', 'suka', 'time', 'out', 'seat', 'available', 'sen', 'tiket', 'sisa', 'seat']",0.4,positive
"['aplikasi', 'bener', 'gak', 'normal', 'data', 'full', 'bilang', 'gak', 'jaring', 'bagus', 'aplikasi']",0.25,positive
"['udah', 'top', 'kai', 'pay', 'bayar', 'tikettapi', 'gagal', 'error', 'saldo', 'endap']",0.5,positive
"['aplikasi', 'kai', 'access', 'kesini', 'user', 'friendly', 'data', 'akses']",0.375,positive
"['top', 'saldo', 'tetep', 'kosong']",0.5,positive
"['top', 'kai', 'pay', 'banget', 'nunggunya', 'rekomendasi', 'pakai', 'aplikasi']",0.5,positive
"['reng', 'banget', 'nya', 'search', 'stasiun', 'ganggu', 'koneksi', 'jaring', 'internet', 'pakai', 'normal']",0.15,positive
"['top', 'gak', 'masuk', 'masuk', 'saldo', 'top', 'potong', 'parah', 'aplikasi', 'masuk', 'menu', 'bantu', 'cuman', 'robot', 'chat', 'aplikasi', 'mutu', 'saldo', 'hilang', 'masuk', 'aplikasi', 'kai']",0.5,positive
"['aplikasi', 'perintah', 'gin', 'maksimal', 'professional', 'coba', 'serius', 'rekrut', 'developper', 'pro', 'anggar', '100', 'dipake']",0.1,positive
"['top', 'saldo', 'ngendap', 'hilang', 'top', 'potong', 'aplikasi', 'taik']",0.5,positive
"['top', 'saldo', 'masuk']",0.5,positive
"['aplikasi', 'super', 'gak', 'guna', 'download', 'emosi']",0.3333333333333333,positive
"['kasih', 'bintang', 'baik', 'metode', 'bayar', 'tolong', 'tambah', 'metode', 'bayar', 'pake', 'gopay', 'banking', 'dll', 'link', 'ovo', 'orang', 'awam', 'ngarti', 'bumn', 'ken', 'modern', 'nora']",0.2,positive
"['step', 'milih', 'jadwal', 'berangkat', 'normal', 'step', 'milih', 'kereta', 'normal', 'step', 'bayar', 'eror', 'ulang', 'eror', 'hadew']",0.15,positive
"['sisa', 'kursi', 'pdhl', 'msh', 'lho', 'pesan', 'nya', 'seat', 'available', 'konyol', 'kalo', 'sempurna', 'online', 'nya', 'kasih', 'loket', 'stasiun', 'nya', 'anehhh']",0.4,positive
"['aplikasi', 'sampah', 'susah', 'beli', 'tiket', 'aja', 'ribetnya', 'ampun', 'uda', 'isi', 'top', 'aplikasi', 'gak', 'fungsi', 'mohon', 'donwload', 'aplikasi', 'sampah']",0.5,positive
"['aplikasi', 'susah', 'pesenkereta', 'sedia', 'loading', 'trus', 'seat', 'available', 'truskebanyakan', 'syarat', 'jugabukan', 'ngegampangin', 'nyusahin', 'masyarakat', 'pingin', 'keretakebanyakan', 'syarat']",0.4,positive
"['banget', 'aplikasi', 'merespon', 'berat', 'bnget', 'kah', 'apk', 'nya', 'main', 'pubg', 'aja', 'lancar', 'pesan', 'poin', 'dzalim']",0.16666666666666666,positive
"['proses', 'refund', 'bayar', 'batal', 'masak', 'kerja', 'efisien', 'sesuai', 'zaman', 'modern', 'serba', 'cepat']",0.2,positive
"['sistem', 'kai', 'pay', 'nggak', 'top', 'nggak', 'masuk', 'masuk', 'pakai', 'penting', 'urgent']",0.5,positive
"['beli', 'udah', 'klik', 'muncul', 'kode', 'bayar', 'suruh', 'bayar', 'bayar', 'mana', 'coba', 'pas', 'coba', 'ulang', 'tiket', 'habis', 'kursi', 'full']",0.35,positive
"['update', 'gaenak', 'iya', 'sen', 'kursi', 'anak', 'tmpt', 'duduk', 'nggk', 'deketan', 'beda', 'terima', 'anak', 'udh', 'gede', 'bgt', 'udh', 'pencarin', 'aja', 'duduk', 'emang', 'kai', 'jagain', 'anak', 'tlong', 'nomor', 'duduk', 'gabungin', 'main', 'pencar2', 'aja']",0.16666666666666666,positive
"['aplikasi', 'lot', 'parah', 'udah', 'top', 'kaspro', 'susah', 'bayar', 'gilir', 'pake', 'aplikasi', 'lancar', 'rewel']",0.5,positive
"['alam', 'buruk', 'ganti', 'hape', 'pilih', 'akun', 'link', 'aja', 'fast', 'respon', 'edit', 'nomer', 'ktp', 'salah', 'buruk']",0.2,positive
"['top', 'pakai', 'kaipay', 'saldo', 'udah', 'masuk', 'mbayar', 'pakai', 'kaipay', 'nya', 'kendala', 'banget', 'kaipaynya', 'sia2', 'top', 'kaipay', 'mending', 'gausah', 'top', 'deh', 'maintaince', 'info', 'bintang', 'pokok', 'kaipay', 'layan', 'ccd']",0.5,positive
"['aplikasi', 't0l', 'lelet', 'main', 'pesan', 'tiket', 'batal', 'berangkat', 'gegara', 'gabisa', 'buka', 'appsnya', 'liat', 'boardingpass', 'nyusahin', 'rakyat', 'aja', 'kerja']",0.16666666666666666,positive
"['kai', 'pay', 'mengecewakantop', 'saldosaldo', 'masuktertera', 'lbh', 'nominal', 'top', 'cek', 'riwayat', 'kali', 'hasilny', 'muter2', 'kayak', 'kipas', 'angin', 'ampyuuuuun', 'kai', 'kecewa']",0.5,positive
"['ram', 'hape', '8gb', 'prosesor', 'snapdragon', '865', 'main', 'gensinimpact', 'lancar', 'kalo', 'buka', 'kai', 'accsess', 'lot', 'banget', 'checkout', 'pake', 'qris', 'dah', 'tolong', 'lot']",0.16666666666666666,positive
"['banget', 'eror', 'top', '50rb', 'pas', 'cek', 'eror', 'aplikasi', 'bantu', 'banget', 'eror']",0.5,positive
"['upgrade', 'super', 'lot', 'sulit', 'aksesmana', 'udah', 'gak', 'beli', 'tiket', 'langsung', 'bingungpadahal', 'sinyal', 'kenceng']",0.3333333333333333,positive
"['bayar', 'super', 'ribet', 'tambah', 'bayar', 'indomaretalfamartdll', 'jaman', 'serba', 'online', 'gak', 'orang', 'rekeningbankinglink', 'aja', 'nya']",0.3333333333333333,positive
"['aneh', 'banget', 'first', 'impression', 'bener2', 'nyusahin', 'sen', 'tiket', 'suruh', 'basic', 'member', 'gilir', 'isi', 'data', 'daftar', 'muncul', 'already', 'alias', 'udah', 'daftar']",0.125,positive
"['loh', 'kaget', 'tgl', 'februari', 'top', 'kaipay', 'kena', 'potong', 'tgl', 'januari', 'potong', 'payah']",0.5,positive
"['buruk', 'aplikasinyasudah', 'top', 'saldo', 'tpi', 'masuk', 'pesan', 'dada']",0.5,positive
"['tolong', 'cepat', 'baik', 'tampil', 'sii', 'emang', 'simpel', 'modern', 'apaa', 'tampil', 'modern', 'user', 'friendly']",0.25833333333333336,positive
"['top', 'saldo', 'dipake', 'info', 'tugas', 'kadang', 'dipake', 'kadang', 'ngga', 'saldo', 'udh', 'potong', 'tpi', 'beli', 'gagal', 'aneh', 'gblk']",0.5,positive
"['aplikasi', 'banget', 'kai', 'pay', 'top', 'bank', 'mana', 'gabisa', 'asli', 'susah']",0.5,positive
"['semenjak', 'update', 'mesan', 'tiket', 'loading', 'response', 'server', 'lambar', 'jaring', 'full', 'kartu', 'sevice', 'redmi', 'note']",0.35,positive
"['top', '30rbu', 'kaipay', 'pakai', 'saldo', 'hilang']",0.5,positive
"['top', 'kaspro', 'banget', 'update', 'saldo', 'nya', 'aplikasi', 'update', 'bikin', 'lot', 'tau', 'gin', 'update']",0.5,positive
"['kembali', 'kai', 'access', 'versi', 'informatif', 'user', 'friendly', 'banding', 'versi', 'baru', 'thanks']",0.2875,positive
"['asli', 'aplikasi', 'ngga', 'mutu', 'bgt', 'connect', 'ovo', 'ngga', 'top', 'kaipay', 'udah', 'hasil', 'transfer', 'tpi', 'saldo', 'sen', 'tiket', 'ngebug', 'mulu']",0.5,positive
"['aplikasi', 'kai', 'tipu', 'udah', 'top', 'alfamart', 'top', 'masuktapi', 'saldo', 'transaksi', 'apa2']",0.5,positive
"['udah', 'top', 'masuk']",0.5,positive
"['bintang', 'aja', 'kelas', 'kai', 'pembayaranny', 'monopoli', 'aplikasi', 'link', 'aja', 'payah', 'kalah', 'online', 'shop', 'bayar', 'atm', 'app', 'gajelas', 'bikin', 'bumn', 'kalah', 'swasta', 'lol', 'uninstalkaiaccess', 'aplikasi', 'sampah', 'bikin', 'susah']",0.8,positive
"['top', 'masuk']",0.5,positive
"['kali', 'masuk', 'aktivasi', 'selesai', 'top', 'saldo', 'gak', 'muncul', 'aktivasi']",0.5,positive
"['aplikasi', 'konyol', 'udah', 'aktivasi', 'udah', 'top', 'beli', 'tiket', 'dadak', 'akun', 'gua', 'aktivasi', 'niat', 'bikin', 'aplikasi']",0.5,positive
"['login', 'dgn', 'akun', 'sndri', 'jelas2', 'akun', 'passwordnya', 'uda', 'password', 'incored', 'email', 'ready', 'takenlh', 'pdhl', 'email', 'password', 'ddftrkan']",0.2,positive
"['apk', 'batalin', 'potong', 'ribu', 'oke', 'fine', 'iklas', 'tolong', 'langsung', 'balikin', 'duit', 'nya', 'butuh', 'transportasi', 'kembaliin', 'nya', '30hari', 'iya', 'anyuk', 'beli', 'tiket', 'nya', 'ngk', 'nganjuk']",0.4166666666666667,positive
"['selamat', 'tinggal', 'kai', 'access', 'aplikasi', 'log', 'baik', 'sistemupdate', 'mending', 'pakai', 'aplikasi', 'fast', 'respon']",0.2,positive
"['gimana', 'top', 'saldo', 'transfer', 'via', 'hasil']",0.5,positive
"['top', 'kai', 'pay', 'biaya', 'admin', '900', 'biaya', 'admin', 'akses', 'menngecek', 'riwayat', 'top', 'bayar', 'kecewa', 'lapor', 'ojk', 'audit', 'detail']",0.5,positive
"['mamber', 'basic', 'mamber', 'basic', 'isi', 'kode', 'otp', 'muter', 'pdhal', 'udah', 'pakek', 'wifi', 'paket', 'data', 'full', 'nyoba', 'ttep', 'gak']",0.11666666666666665,positive
"['live', 'trackingnya', 'fungsi', 'nyoba', 'log', 'out', 'login', 'tetep', 'aja', 'gak']",0.13636363636363635,positive
"['bayar', 'muncul', 'bayar', 'habis', 'top', 'dll', 'mohon', 'bantu']",0.5,positive
"['aplikasi', 'jelek', 'mutu', 'udh', 'top', 'login', 'lagi', 'tolong', 'dibenerin', 'aplikasi', 'kalo', 'ngapain', 'app2', 'mending', 'beli', 'tiket', 'manual', 'aja']",0.5,positive
"['halo', 'kaiini', 'aplikasi', 'nya', 'gimana', 'email', 'server', 'error', 'terusgiliran', 'booking', 'tiket', 'data', 'tumpang', 'diinputkatanya', 'tumpang', 'anak2', 'pake', 'tanggal', 'lahir', 'pas', 'dimasukin', 'teteup', 'ktpdimasukin', 'ktp', 'orang', 'tuakatanya', 'samaanbikin', 'ribet', 'tau', 'gaaaa', 'ready', 'akunnyamanual', 'aja', 'doloo']",0.2,positive
"['aplikasi', 'membantutetapi', 'developer', 'nya', 'gimana', 'ganti', 'nomor', 'telfon', 'akun', 'nomor', 'ganti', 'barutolong', 'bantu', 'nya', 'developer', 'fast', 'responnya']",0.2,positive
"['nyusahin', 'mosok', 'masuk', 'hrs', 'ngisi', 'tlpemail', 'pdhl', 'tdk', 'logoutbegitu', 'tlp', 'ditulismuter', 'muter', 'tdk', 'masuk', 'masuk', 'super', 'lot', 'langgan', 'data', 'blm', 'lengkap', 'pokok', 'nyesel', 'deh']",0.3333333333333333,positive
"['parah', 'enak', 'aplikasi', 'smooth', 'milih', 'kursi', 'tampil', 'blank']",0.2,positive
"['upgrade', 'pas', 'udah', 'upgrade', 'gak', 'buka', 'gak', 'sen', 'gimana', 'sinyal', 'full']",0.35,positive
"['kembali', 'kai', 'access', 'jelek', 'banget', 'liat', 'tiket', 'kek', 'misteri', 'harga', 'langsung', 'muncul', 'klik', 'user', 'friendly', 'update', 'mundur']",0.375,positive
"['bingung', 'top', 'kai', 'pay', 'koq', 'gak', 'masuk', 'hadeehhh']",0.5,positive
"['udah', 'capek', 'ngetik', 'udah', 'tera', 'kursi', 'bilang', 'seat', 'available', 'maksud']",0.4,positive
"['pas', 'bayar', 'gagal', 'kasi', 'durasi', 'detik', 'udah', 'bela2in', 'top', 'tetep', 'gak']",0.5,positive
"['kali', 'sen', 'tiket', 'kereta', 'muncul', 'kata2', 'idnum', 'already', 'exist', 'gak', 'sen', 'tiket', 'gimana', 'kai', 'acces', 'normal', 'mesan']",0.15,positive
"['bagus', 'aplikasi', 'ruwet', 'batal', 'tiket', 'stasiun', 'aplikasi', 'customer', 'nyaman', 'enjoy', 'aplikasi']",0.4,positive
"['beli', 'pulsa', 'pakai', 'kai', 'paysaldo', 'potong', 'kali', 'pulsa', 'terima', 'kalidan', 'sisa', 'potong', 'mandar', 'saldo', '000', 'sisa', 'tinggal', '000', 'gimana', 'sih', 'pengembangnyajangan', 'main', 'potong', 'potong', 'saldo', 'orang', 'ajasaya', 'cpt', 'tindaklanjuti', 'lapor', 'saldo', 'cepat', 'kembali']",0.16666666666666666,positive
"['jalan', 'tolak', 'suhu', 'anak', 'normal', 'imunisasi', 'suka', 'jasa', 'travel', 'mini', 'bus', 'trima', 'kasih', 'hambat', 'jalan', 'rubah', 'mainset', 'jasa', 'travel', 'mini', 'bus', 'aman', 'santai', 'smoga', 'depan', 'ganti', 'usaha', 'asing']",0.15,positive
"['gagal', 'mulu', 'udah', 'trlanjur', 'top', 'kai', 'pai', 'nyantol', 'bayar', 'trus', 'guna', 'kai', 'pai', 'tolong', 'baik', 'mudah', 'pmbelian', 'tiket', 'masak', 'ganggu']",0.5,positive
"['udah', 'top', 'gak', 'isi']",0.5,positive
"['layan', 'kapasitas', 'tumpang', 'udh', 'full', 'kereta', 'matitidak', 'nyala', 'panas', 'banget', 'kapasitas', 'udh', 'normal', 'alias', 'orang', 'tolong', 'baik']",0.25,positive
"['parah', 'banget', 'aksesnyasignal', 'full', 'internet', 'ngebut', 'time', 'outgagal', 'chekoutnya', 'aplikasi', 'lancar', 'aja']",0.35,positive
"['pandemi', 'harga', 'lipat', 'gilir', 'pandemi', 'surut', 'tumpang', 'tambah', 'harga', 'normal', 'nambah', 'harga', 'mahal']",0.15,positive
"['update', 'masuk', 'aplikasi', 'pilih', 'kereta', 'normal', 'masuk', 'bayar', 'timeout', 'nya', 'niat', 'bantu', 'masyarakat', 'nggak', 'sih']",0.15,positive
"['maaf', 'bayar', 'aplikasi', 'ovo', 'mesan', 'tiket', 'aplikasi', 'kai', 'normal']",0.15,positive
"['aplikasi', 'super', 'lot', 'masuk', 'time', 'out', 'login', 'sehariketinggalan', 'kereta', 'login', 'apk']",0.3333333333333333,positive
"['sih', 'kemaren', 'can', 'not', 'booking', 'more', 'than', 'one', 'same', 'schedule', 'route', 'beli', 'tiket', 'update', 'bkn', 'bagus', 'down']",0.11481481481481481,positive
"['buruk', 'susah', 'pesan', 'tiket', 'payah', 'user', 'friendly', 'kembali', 'fitur', 'maju', 'aplikasi', 'payah']",0.375,positive
"['baik', 'sistem', 'top', 'nya', 'ganti', 'vendor', 'bayar', 'udh', 'komplen', 'tindak']",0.5,positive
"['aplikasi', 'lag', 'bug', 'parah', 'high', 'end', 'koneksi', 'bagi', 'bayar', 'efektif', 'pakai', 'loka']",0.16,positive
"['top', 'saldo', 'masuk', 'suruh', 'registari', 'dalonya', 'udah', 'potong', 'rugi', 'beli', 'tiket', 'kaya', 'gin', 'layan', 'nya', 'prevesional', 'banget', 'iya', 'regis', 'tras', 'uang', 'ilang']",0.5,positive
"['bek', 'tiket', 'gak', 'hasil', 'bayar', 'gagal', 'saldo', 'linkaja', 'potong', 'kali', 'nyoba', 'duit', 'ilang', 'sia2', 'good', 'job', 'kai']",0.7,positive
"['saldo', 'top', 'masuk', 'lamaaaaaaa', 'baik']",0.5,positive
"['top', 'nya', 'bgt']",0.5,positive
"['jasa', 'sbgai', 'alat', 'transportasi', 'satu2nya', 'sbgai', 'alternatif', 'sory', 'ckup', 'dpt', 'bintang', 'jka', 'banding', 'dgn', 'uda', 'benah', 'dlm', 'aplikasi', 'top']",0.5,positive
"['top', 'loadingnya', 'banget']",0.5,positive
"['jam', 'log', 'beli', 'tiker', 'lucky', 'days', 'bosa', 'bukakenapa', 'kira2', 'bantua', 'nnya']",0.3333333333333333,positive
"['sen', 'tiket', 'aja', 'jam', 'berhasilhasil', 'top', 'kaipay', 'moga', 'lekas', 'baik', 'ganggu']",0.5,positive
"['gmna', 'udh', 'top', 'via', 'cimb', 'niaga', 'kaspro', 'gak', 'masuk', 'masuk', 'batal', 'tiket', 'saldo', 'akun', 'dana', 'transfer', 'gmna', 'sih', 'layan', 'nya']",0.5,positive
"['top', 'saldo', 'lamanunggu', 'otp', 'lamaapk', 'nya', 'lot']",0.5,positive
"['beli', 'tiket', 'tulis', 'can', 'not', 'booking', 'more', 'thanthay', 'booking', 'day', 'aja', 'masuk', 'aplikasi', 'bookingnya', 'udah', '15x']",0.5,positive
"['metode', 'bayar', 'pake', 'link', 'aja', 'tpi', 'bgt', 'ngga', 'solusi', 'otpnya', 'ngga', 'direct', 'link', 'bayar']",0.1,positive
"['force', 'close', 'mulu', 'aplikasi', 'udh', '200x', 'uninstall', 'aplikasi', 'tetep', 'udh', 'update', 'webview', 'android', 'system', 'clear', 'google', 'chrome', 'tetep', 'aja', 'force', 'close', 'mulu']",0.10000000000000002,positive
"['maaf', 'nilai', 'jelek', 'aplikasi', 'nya', 'susah', 'buka', 'pesan', 'tiket', 'buka', 'lamaaaa', 'banget', 'update', 'clear', 'cache']",0.10000000000000002,positive
"['susah', 'sen', 'stuck', 'rincian', 'mesan', 'berminggu2', 'udah', 'restart', 'unistal', 'clear', 'cache', 'ujung2nya', 'beli', 'toko', 'belah']",0.10000000000000002,positive
"['top', 'gak', 'masuk', 'masuk', 'time', 'out']",0.5,positive
"['parah', 'sih', 'top', 'kai', 'pay', 'gak', 'masuk', 'saldo']",0.5,positive
"['top', 'saldo', 'proses', 'banget']",0.5,positive
"['kai', 'pay', 'cacat', 'udah', 'top', 'saldo', 'kagak', 'masuk']",0.5,positive
"['top', 'kai', 'pay', 'muncul', 'sih', 'nominal']",0.5,positive
"['kai', 'pay', 'top', 'saldo', 'rekening', 'kurang', 'dana', 'masuk', 'kai', 'paytolong']",0.5,positive
"['aplikasi', 'notabene', 'resmi', 'kai', 'friendly', 'war', 'tiket', 'lebaran', 'aplikasi', 'bikin', 'antri', 'access', 'kai', 'bikin', 'antri', 'kocak', 'kacau', 'antri', 'emang', 'nonton', 'konser', 'koplo']",0.375,positive
"['min', 'ngasih', 'rating', 'bintang', 'knp', 'perubahanperbaikan', 'customer', 'kai', 'loyal', 'loh', 'ayo', 'dengar', 'saran', 'langgan', 'setia']",0.3333333333333333,positive
"['tolong', 'dibenerin', 'klo', 'top', 'tunggu', 'menit']",0.5,positive
"['udah', 'top', 'uang', 'gak', 'masuk', 'knpa', 'yaa', 'rugi', 'uang', 'layang', 'gitu', 'aja']",0.5,positive
"['biaya', 'top', 'saldo', 'mahal', 'banget', 'yaa', 'potong', 'nya', 'isi', 'saldo', '000', 'potong', 'nya', '900', 'saldo', 'terima', '100', 'serius', 'kai', 'potong', 'saldo', 'nya', '900']",0.5,positive
"['apk', 'update', 'baru', 'bugs', 'pakai', 'harap', 'baik', 'thanks']",0.2,positive
"['udah', 'top', 'masuk', 'kai', 'pay']",0.5,positive
"['sistem', 'point', 'guna', 'data', 'tiket', 'baik', 'apk', 'nya', 'pindah', 'jadwal', 'cas', 'harga', 'tiket', 'mahal', 'knp', 'tdk', 'free', 'sja', 'cas', 'nya', 'tdk', 'main2', 'rubah', 'jadwal', 'coba', 'pikir', 'kalo', 'kaya', 'gak', 'pakek', 'kereta', 'lbh', 'milih', 'mobil', 'pribadi', 'pesawat', 'rubah', 'jadwal', 'batal', 'tdk', 'rugi', 'kai', 'data', 'rubah', 'klo', 'biaya', 'listrik', 'sampek', 'kwh', 'coba', 'pikir', '620000', '405000', 'harga', 'tiket', 'banget']",0.4,positive
"['top', 'saldo', 'bikin', 'orang', 'darah', 'top', 'mbanking', 'sukses', 'tpi', 'saldo', 'masuk', 'rugi']",0.5,positive
"['coba', 'tolong', 'cepat', 'baik', 'kaipay', 'nya', 'top', 'gilir', 'bayar', 'gabisa', 'status', 'selesai']",0.5,positive
"['udah', 'top', 'saldo', 'masuk', 'aneh', 'emang', 'aplikasi', 'trus', 'masuk', 'mana', 'saldo', 'nya', 'woy']",0.5,positive
"['depan', 'nggak', 'karuan', 'pilih', 'kursi', 'aja', 'lot', 'buka', 'aplikasi', 'normal', 'hapus', 'chace', 'hapus', 'data', 'blank', 'abu2']",0.075,positive
"['apk', 'tolol', 'lot', 'sinyal', 'full', 'lancar', 'apk', 'doang', 'ampas', 'lot', 'parah', 'sen', 'tiket', 'aja', 'abad', 'loadingnya']",0.35,positive
"['pas', 'daftar', 'gak', 'pake', 'pin', 'pas', 'bayar', 'suruh', 'tunjuk', 'pin', 'ngisi', 'top', 'gak']",0.5,positive
"['applikasi', 'eror', 'top', 'suruh', 'aktivasi', 'kai', 'pay', 'pdhl', 'sdh', 'aktivasi', 'saldo', 'msh', 'trtinggal', 'sblmnya', 'mohon', 'baik', 'tdk', 'mmprsulit', 'konsumen']",0.5,positive
"['aplikasi', 'bantu', 'kalah', 'traveloka', 'kai', 'nertibkan', 'kereta', 'asong', 'hasil', 'tingkat', 'kualitas', 'kayan', 'kereta', 'umpek2an', 'bagus', 'aneh', 'aplikasi', 'ngga', 'clear', 'nih', 'kai', 'ayo', 'tingkat', 'kerja', 'betul', 'aplikasi']",0.10000000000000002,positive
"['aplikasi', 'sampah', 'trouble', 'kntl', 'top', 'kadang', 'error', 'masuk']",0.15,positive
"['update', 'koq', 'jadwal', 'berangkat', 'kreta', 'penuh', 'yaa', 'chek', 'besok', 'full', 'gimana', 'she', 'sebagain', 'pelang', 'kai', 'access', 'kecewa', 'layan', 'mohon', 'baik', 'masyarat', 'nikmat', 'kai', 'access', 'antri', 'stasiun']",0.35,positive
"['aplikasi', 'broken', 'lag', 'top', 'kai', 'pay', 'masuk', 'saldo', 'nya', 'bgt']",0.04999999999999999,positive
"['masak', 'pesan', 'tiket', 'server', 'timeout', 'mulu', 'jaring', 'normal', 'coba', 'aplikasi', 'lancar']",0.15,positive
"['semenjak', 'update', 'kai', 'acces', 'jelek', 'gimana', 'maju', 'urusin', 'tiket', 'aja', 'beli', 'tiket', 'online', 'aja', 'susah', 'banget', 'sedia', 'pas', 'pesan', 'available', 'gmna', 'neh', 'kai', 'top', 'saldo', 'kai', 'jga', 'lot', 'isi', 'skr', '10mnt', 'masuk', 'wwkkwkwkw']",0.45,positive
"['kai', 'parah', 'kelas', 'bumn', 'kelola', 'aplikasi', 'jelek', 'banget', 'gin', 'sih', 'udah', 'daftar', 'login', 'email', 'verifikasi', 'masukmasuk', 'udah', 'nunggu', 'gak', 'user', 'friendly', 'nih']",0.375,positive
"['jujur', 'aplikasi', 'layak', 'rilis', 'bug', 'akses', 'super', 'lambat', 'suka', 'log', 'out', 'tiba2']",0.3333333333333333,positive
"['aplikasi', 'gak', 'book', 'bayar', 'ulang', 'kali', 'respon', 'sistem', 'nya', 'kadaluarsa', 'udah', 'lanjur', 'top']",0.5,positive
"['pesan', 'tiket', 'update', 'pesan', 'tiket', 'hilang', 'bayar', 'paksa', 'beli', 'ots', 'untung', 'ready', 'tiket', 'ots', 'nya']",0.2,positive
"['payah', 'koneksi', 'bagus', 'padhal', 'wifi', 'full', 'signal', 'smua', 'aplikasi', 'bagus', 'aja', 'bs2', 'udh', 'beli', 'tiket', 'promo', 'argo', 'anggrek', 'juang', 'bgt', 'untung', 'bagi', 'nominal', '600rb', 'org', 'tarif', 'sebrngkatan', '100rb', 'perorg', 'bgtu', 'bayar', 'lunas', 'tiba2', 'apliksi', 'buka', 'krn', 'hrs', 'wajib', 'update', 'donk', 'min', 'kayak', 'aplikasi', 'maksa', 'updte', 'ttp', 'buka', 'aplikasi', 'stlah', 'update', 'aplikasi', 'error', 'kbuka2', 'gmn', 'kai']",0.35,positive
"['aplikasi', 'aneh', 'jam', 'muncul', 'jadwal', 'muncul', 'full', 'calo', 'dalamnnya']",0.35,positive
"['aplikasi', 'parah', 'lot', 'maksimal', 'super', 'ultra', 'pakai', 'sampe', 'stress', 'depresi', 'bunuh', 'parah', 'pokok', 'coba', 'yaa']",0.3333333333333333,positive
"['parah', 'sistem', 'bayar', 'link', 'ajakenapa', 'gak', 'transfer', 'via', 'bank', 'mudahpakai', 'acara', 'top', 'link']",0.5,positive
"['lot', 'lambat', 'time', 'out', 'gak', 'problem', 'aplikasi', 'data', 'full', 'lancar', 'hmm', 'tiket', 'online', 'payah']",0.35,positive
"['aplikasi', 'kai', 'metode', 'bayar', 'gak', 'bikin', 'guna', 'mikir', 'worth', 'kagak']",0.3,positive
